#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
OG0011222	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011223	0.359276	0.000250495	0.00025058	0.999662	*
OG0011223	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011224	0.359276	0.000250495	0.00025058	0.999662	*
OG0011224	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011225	0.359276	7.01604e-07	7.23875e-07	0.969234	*
OG0011225	1.64072	2.22705e-08	7.23875e-07	0.0307657	N/S
OG0011226	0.359276	0.000352687	0.000352788	0.999715	*
OG0011226	1.64072	1.00623e-07	0.000352788	0.000285223	N/S
OG0011227	0.359276	0.000250495	0.00025058	0.999662	*
OG0011227	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011228	0.359276	3.372e-05	3.37656e-05	0.998648	*
OG0011228	1.64072	4.56572e-08	3.37656e-05	0.00135218	N/S
OG0011229	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011229	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011230	0.359276	1.25807e-09	2.47793e-09	0.507709	N/S
OG0011230	1.64072	1.21986e-09	2.47793e-09	0.492291	N/S
OG0011231	0.359276	7.86624e-07	8.00534e-07	0.982624	*
OG0011231	1.64072	1.39103e-08	8.00534e-07	0.0173763	N/S
OG0011232	0.359276	1.56007e-05	1.56194e-05	0.998804	*
OG0011232	1.64072	1.86825e-08	1.56194e-05	0.00119611	N/S
OG0011233	0.359276	3.37019e-06	3.39314e-06	0.993234	*
OG0011233	1.64072	2.29594e-08	3.39314e-06	0.00676642	N/S
OG0011234	0.359276	0.000250495	0.00025058	0.999662	*
OG0011234	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011235	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011235	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011236	0.359276	1.57904e-06	1.58921e-06	0.993603	*
OG0011236	1.64072	1.01656e-08	1.58921e-06	0.00639664	N/S
OG0011237	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011237	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011238	0.359276	5.38499e-06	5.41296e-06	0.994832	*
OG0011238	1.64072	2.79757e-08	5.41296e-06	0.00516827	N/S
OG0011239	0.359276	1.57904e-06	1.58921e-06	0.993603	*
OG0011239	1.64072	1.01656e-08	1.58921e-06	0.00639664	N/S
OG0011240	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011240	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011241	0.359276	1.55121e-06	1.56429e-06	0.991634	*
OG0011241	1.64072	1.30863e-08	1.56429e-06	0.00836564	N/S
OG0011242	0.359276	0.000250495	0.00025058	0.999662	*
OG0011242	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011243	0.359276	1.10664e-07	1.13988e-07	0.970843	*
OG0011243	1.64072	3.32354e-09	1.13988e-07	0.0291569	N/S
OG0011244	0.359276	3.05279e-06	3.07278e-06	0.993496	*
OG0011244	1.64072	1.99842e-08	3.07278e-06	0.00650364	N/S
OG0011245	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011245	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011246	0.359276	7.15348e-07	7.28727e-07	0.981641	*
OG0011246	1.64072	1.33785e-08	7.28727e-07	0.0183587	N/S
OG0011247	0.359276	1.92814e-05	1.93128e-05	0.998374	*
OG0011247	1.64072	3.14108e-08	1.93128e-05	0.00162643	N/S
OG0011248	0.359276	0.000250495	0.00025058	0.999662	*
OG0011248	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011249	0.359276	0.000250495	0.00025058	0.999662	*
OG0011249	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011250	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011250	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011251	0.359276	1.10989e-06	1.14027e-06	0.973363	*
OG0011251	1.64072	3.03734e-08	1.14027e-06	0.0266371	N/S
OG0011252	0.359276	9.08061e-07	9.14801e-07	0.992632	*
OG0011252	1.64072	6.74047e-09	9.14801e-07	0.00736824	N/S
OG0011253	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011253	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011254	0.359276	7.86624e-07	8.00534e-07	0.982624	*
OG0011254	1.64072	1.39103e-08	8.00534e-07	0.0173763	N/S
OG0011255	0.359276	3.23695e-05	3.24154e-05	0.998582	*
OG0011255	1.64072	4.59515e-08	3.24154e-05	0.00141758	N/S
OG0011256	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011256	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011257	0.359276	0.000250495	0.00025058	0.999662	*
OG0011257	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011258	0.359276	0.000250495	0.00025058	0.999662	*
OG0011258	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011259	0.359276	1.48095e-06	1.49133e-06	0.993041	*
OG0011259	1.64072	1.03775e-08	1.49133e-06	0.00695853	N/S
OG0011260	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011260	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011261	0.359276	2.87714e-07	2.9921e-07	0.961581	*
OG0011261	1.64072	1.14952e-08	2.9921e-07	0.0384186	N/S
OG0011262	0.359276	0.000250495	0.00025058	0.999662	*
OG0011262	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011263	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011263	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011264	0.359276	5.45079e-07	5.65878e-07	0.963246	*
OG0011264	1.64072	2.07984e-08	5.65878e-07	0.0367543	N/S
OG0011265	0.359276	3.95281e-07	4.04489e-07	0.977236	*
OG0011265	1.64072	9.20775e-09	4.04489e-07	0.0227639	N/S
OG0011267	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011267	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011268	0.359276	1.55121e-06	1.56429e-06	0.991634	*
OG0011268	1.64072	1.30863e-08	1.56429e-06	0.00836564	N/S
OG0011269	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011269	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011270	0.359276	5.32009e-07	5.45309e-07	0.975611	*
OG0011270	1.64072	1.32996e-08	5.45309e-07	0.0243892	N/S
OG0011271	0.359276	0.000250495	0.00025058	0.999662	*
OG0011271	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011272	0.359276	1.56007e-05	1.56194e-05	0.998804	*
OG0011272	1.64072	1.86825e-08	1.56194e-05	0.00119611	N/S
OG0011273	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011273	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011274	0.359276	1.92814e-05	1.93128e-05	0.998374	*
OG0011274	1.64072	3.14108e-08	1.93128e-05	0.00162643	N/S
OG0011275	0.359276	2.05456e-07	2.12595e-07	0.966421	*
OG0011275	1.64072	7.13875e-09	2.12595e-07	0.0335791	N/S
OG0011276	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011276	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011277	0.359276	7.01604e-07	7.23875e-07	0.969234	*
OG0011277	1.64072	2.22705e-08	7.23875e-07	0.0307657	N/S
OG0011278	0.359276	3.372e-05	3.37656e-05	0.998648	*
OG0011278	1.64072	4.56572e-08	3.37656e-05	0.00135218	N/S
OG0011279	0.359276	2.09936e-07	2.1501e-07	0.976401	*
OG0011279	1.64072	5.07397e-09	2.1501e-07	0.0235988	N/S
OG0011280	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011280	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011281	0.359276	0.000250495	0.00025058	0.999662	*
OG0011281	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011282	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011282	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011283	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011283	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011284	0.359276	3.372e-05	3.37656e-05	0.998648	*
OG0011284	1.64072	4.56572e-08	3.37656e-05	0.00135218	N/S
OG0011286	0.359276	1.63107e-06	1.64172e-06	0.993515	*
OG0011286	1.64072	1.0646e-08	1.64172e-06	0.00648465	N/S
OG0011287	0.359276	0.000241002	0.00024115	0.999387	*
OG0011287	1.64072	1.47883e-07	0.00024115	0.000613242	N/S
OG0011288	0.359276	0.000352687	0.000352788	0.999715	*
OG0011288	1.64072	1.00623e-07	0.000352788	0.000285223	N/S
OG0011289	0.359276	1.57904e-06	1.58921e-06	0.993603	*
OG0011289	1.64072	1.01656e-08	1.58921e-06	0.00639664	N/S
OG0011290	0.359276	0.000250495	0.00025058	0.999662	*
OG0011290	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011291	0.359276	4.5409e-06	4.56688e-06	0.99431	*
OG0011291	1.64072	2.59843e-08	4.56688e-06	0.00568972	N/S
OG0011292	0.359276	1.92814e-05	1.93128e-05	0.998374	*
OG0011292	1.64072	3.14108e-08	1.93128e-05	0.00162643	N/S
OG0011294	0.359276	3.43938e-06	3.46234e-06	0.993368	*
OG0011294	1.64072	2.29636e-08	3.46234e-06	0.00663238	N/S
OG0011295	0.359276	1.12147e-06	1.12891e-06	0.993414	*
OG0011295	1.64072	7.43522e-09	1.12891e-06	0.00658619	N/S
OG0011296	0.359276	1.92814e-05	1.93128e-05	0.998374	*
OG0011296	1.64072	3.14108e-08	1.93128e-05	0.00162643	N/S
OG0011297	0.359276	9.08061e-07	9.14801e-07	0.992632	*
OG0011297	1.64072	6.74047e-09	9.14801e-07	0.00736824	N/S
OG0011298	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011298	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011299	0.359276	1.92118e-08	2.15895e-08	0.889869	N/S
OG0011299	1.64072	2.37767e-09	2.15895e-08	0.110131	N/S
OG0011301	0.359276	4.20594e-06	4.23087e-06	0.994109	*
OG0011301	1.64072	2.49235e-08	4.23087e-06	0.00589087	N/S
OG0011302	0.359276	3.95281e-07	4.04489e-07	0.977236	*
OG0011302	1.64072	9.20775e-09	4.04489e-07	0.0227639	N/S
OG0011303	0.359276	2.07559e-08	2.33163e-08	0.890189	N/S
OG0011303	1.64072	2.56038e-09	2.33163e-08	0.109811	N/S
OG0011304	0.359276	2.93913e-05	2.94341e-05	0.998544	*
OG0011304	1.64072	4.28499e-08	2.94341e-05	0.00145579	N/S
OG0011305	0.359276	4.71358e-07	4.84937e-07	0.971997	*
OG0011305	1.64072	1.35796e-08	4.84937e-07	0.0280029	N/S
OG0011306	0.359276	0.000250495	0.00025058	0.999662	*
OG0011306	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011307	0.359276	1.73384e-06	1.74995e-06	0.990796	*
OG0011307	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0011309	0.359276	7.01604e-07	7.23875e-07	0.969234	*
OG0011309	1.64072	2.22705e-08	7.23875e-07	0.0307657	N/S
OG0011310	0.359276	3.07188e-08	3.42662e-08	0.896475	N/S
OG0011310	1.64072	3.54741e-09	3.42662e-08	0.103525	N/S
OG0011311	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011311	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011312	0.359276	1.83963e-06	1.85642e-06	0.990951	*
OG0011312	1.64072	1.67996e-08	1.85642e-06	0.00904946	N/S
OG0011313	0.359276	1.73384e-06	1.74995e-06	0.990796	*
OG0011313	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0011314	0.359276	4.07381e-05	4.07875e-05	0.998789	*
OG0011314	1.64072	4.93996e-08	4.07875e-05	0.00121115	N/S
OG0011315	0.359276	9.42661e-07	9.49955e-07	0.992322	*
OG0011315	1.64072	7.29411e-09	9.49955e-07	0.00767838	N/S
OG0011316	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011316	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011317	0.359276	4.29115e-07	4.4177e-07	0.971353	*
OG0011317	1.64072	1.26554e-08	4.4177e-07	0.028647	N/S
OG0011318	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011318	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011319	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011319	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011320	0.359276	2.30816e-07	2.36538e-07	0.975811	*
OG0011320	1.64072	5.72151e-09	2.36538e-07	0.0241886	N/S
OG0011321	0.359276	4.9936e-06	5.02064e-06	0.994614	*
OG0011321	1.64072	2.70409e-08	5.02064e-06	0.00538595	N/S
OG0011322	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011322	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011323	0.359276	7.15348e-07	7.28727e-07	0.981641	*
OG0011323	1.64072	1.33785e-08	7.28727e-07	0.0183587	N/S
OG0011324	0.359276	5.17433e-05	5.18089e-05	0.998733	*
OG0011324	1.64072	6.56223e-08	5.18089e-05	0.00126662	N/S
OG0011325	0.359276	0.000250495	0.00025058	0.999662	*
OG0011325	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011326	0.359276	6.03627e-05	6.0421e-05	0.999036	*
OG0011326	1.64072	5.82393e-08	6.0421e-05	0.000963893	N/S
OG0011327	0.359276	1.10664e-07	1.13988e-07	0.970843	*
OG0011327	1.64072	3.32354e-09	1.13988e-07	0.0291569	N/S
OG0011328	0.359276	1.92814e-05	1.93128e-05	0.998374	*
OG0011328	1.64072	3.14108e-08	1.93128e-05	0.00162643	N/S
OG0011329	0.359276	4.80555e-07	4.8991e-07	0.980905	*
OG0011329	1.64072	9.35479e-09	4.8991e-07	0.0190949	N/S
OG0011330	0.359276	3.43938e-06	3.46234e-06	0.993368	*
OG0011330	1.64072	2.29636e-08	3.46234e-06	0.00663238	N/S
OG0011331	0.359276	1.62768e-07	1.69767e-07	0.958772	*
OG0011331	1.64072	6.99919e-09	1.69767e-07	0.0412283	N/S
OG0011332	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011332	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011333	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011333	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011334	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011334	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011335	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011335	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011336	0.359276	4.04629e-08	4.18538e-08	0.966768	*
OG0011336	1.64072	1.3909e-09	4.18538e-08	0.0332323	N/S
OG0011337	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011337	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011338	0.359276	0.000250495	0.00025058	0.999662	*
OG0011338	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011339	0.359276	1.24924e-05	1.25132e-05	0.998334	*
OG0011339	1.64072	2.08521e-08	1.25132e-05	0.0016664	N/S
OG0011340	0.359276	0.000250495	0.00025058	0.999662	*
OG0011340	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011341	0.359276	9.42661e-07	9.49955e-07	0.992322	*
OG0011341	1.64072	7.29411e-09	9.49955e-07	0.00767838	N/S
OG0011342	0.359276	0.000250495	0.00025058	0.999662	*
OG0011342	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011343	0.359276	1.24924e-05	1.25132e-05	0.998334	*
OG0011343	1.64072	2.08521e-08	1.25132e-05	0.0016664	N/S
OG0011344	0.359276	2.54887e-06	2.56292e-06	0.994521	*
OG0011344	1.64072	1.40432e-08	2.56292e-06	0.00547937	N/S
OG0011345	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011345	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011346	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011346	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011347	0.359276	2.44391e-07	2.5174e-07	0.970807	*
OG0011347	1.64072	7.34915e-09	2.5174e-07	0.0291934	N/S
OG0011350	0.359276	2.83487e-08	3.04548e-08	0.930844	N/S
OG0011350	1.64072	2.10613e-09	3.04548e-08	0.0691561	N/S
OG0011351	0.359276	3.35567e-07	3.44206e-07	0.974899	*
OG0011351	1.64072	8.63985e-09	3.44206e-07	0.0251008	N/S
OG0011352	0.359276	0.000250495	0.00025058	0.999662	*
OG0011352	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011353	0.359276	1.56007e-05	1.56194e-05	0.998804	*
OG0011353	1.64072	1.86825e-08	1.56194e-05	0.00119611	N/S
OG0011354	0.359276	0.000250495	0.00025058	0.999662	*
OG0011354	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011355	0.359276	9.42661e-07	9.49955e-07	0.992322	*
OG0011355	1.64072	7.29411e-09	9.49955e-07	0.00767838	N/S
OG0011356	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011356	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011357	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011357	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011358	0.359276	0.000250495	0.00025058	0.999662	*
OG0011358	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011359	0.359276	1.73384e-06	1.74995e-06	0.990796	*
OG0011359	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0011360	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011360	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011361	0.359276	1.57904e-06	1.58921e-06	0.993603	*
OG0011361	1.64072	1.01656e-08	1.58921e-06	0.00639664	N/S
OG0011362	0.359276	0.000265033	0.000265187	0.999419	*
OG0011362	1.64072	1.54118e-07	0.000265187	0.000581168	N/S
OG0011363	0.359276	0.000250495	0.00025058	0.999662	*
OG0011363	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011364	0.359276	9.08061e-07	9.14801e-07	0.992632	*
OG0011364	1.64072	6.74047e-09	9.14801e-07	0.00736824	N/S
OG0011365	0.359276	5.30949e-07	5.4278e-07	0.978203	*
OG0011365	1.64072	1.18312e-08	5.4278e-07	0.0217973	N/S
OG0011367	0.359276	0.000250495	0.00025058	0.999662	*
OG0011367	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011368	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011368	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011369	0.359276	1.56007e-05	1.56194e-05	0.998804	*
OG0011369	1.64072	1.86825e-08	1.56194e-05	0.00119611	N/S
OG0011370	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011370	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011371	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011371	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011372	0.359276	1.73384e-06	1.74995e-06	0.990796	*
OG0011372	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0011373	0.359276	4.07381e-05	4.07875e-05	0.998789	*
OG0011373	1.64072	4.93996e-08	4.07875e-05	0.00121115	N/S
OG0011374	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011374	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011375	0.359276	1.55121e-06	1.56429e-06	0.991634	*
OG0011375	1.64072	1.30863e-08	1.56429e-06	0.00836564	N/S
OG0011376	0.359276	7.15348e-07	7.28727e-07	0.981641	*
OG0011376	1.64072	1.33785e-08	7.28727e-07	0.0183587	N/S
OG0011377	0.359276	1.27664e-07	1.30976e-07	0.974708	*
OG0011377	1.64072	3.31269e-09	1.30976e-07	0.0252923	N/S
OG0011378	0.359276	0.000110056	0.000110164	0.999025	*
OG0011378	1.64072	1.07406e-07	0.000110164	0.000974971	N/S
OG0011379	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011379	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011380	0.359276	1.57904e-06	1.58921e-06	0.993603	*
OG0011380	1.64072	1.01656e-08	1.58921e-06	0.00639664	N/S
OG0011381	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011381	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011382	0.359276	9.42661e-07	9.49955e-07	0.992322	*
OG0011382	1.64072	7.29411e-09	9.49955e-07	0.00767838	N/S
OG0011383	0.359276	5.85323e-05	5.85966e-05	0.998903	*
OG0011383	1.64072	6.42581e-08	5.85966e-05	0.00109662	N/S
OG0011384	0.359276	2.09533e-07	2.13967e-07	0.979279	*
OG0011384	1.64072	4.4335e-09	2.13967e-07	0.0207205	N/S
OG0011385	0.359276	0.000250495	0.00025058	0.999662	*
OG0011385	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011386	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011386	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011387	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011387	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011388	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011388	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011389	0.359276	1.83963e-06	1.85642e-06	0.990951	*
OG0011389	1.64072	1.67996e-08	1.85642e-06	0.00904946	N/S
OG0011390	0.359276	1.92814e-05	1.93128e-05	0.998374	*
OG0011390	1.64072	3.14108e-08	1.93128e-05	0.00162643	N/S
OG0011391	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011391	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011392	0.359276	6.05832e-07	6.28066e-07	0.9646	*
OG0011392	1.64072	2.22337e-08	6.28066e-07	0.0354003	N/S
OG0011393	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011393	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011394	0.359276	1.73384e-06	1.74995e-06	0.990796	*
OG0011394	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0011395	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011395	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011396	0.359276	0.000250495	0.00025058	0.999662	*
OG0011396	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011397	0.359276	1.97172e-06	1.98984e-06	0.990894	*
OG0011397	1.64072	1.81204e-08	1.98984e-06	0.00910642	N/S
OG0011398	0.359276	1.75412e-05	1.75629e-05	0.998768	*
OG0011398	1.64072	2.1644e-08	1.75629e-05	0.00123238	N/S
OG0011399	0.359276	4.5409e-06	4.56688e-06	0.99431	*
OG0011399	1.64072	2.59843e-08	4.56688e-06	0.00568972	N/S
OG0011400	0.359276	3.37019e-06	3.39314e-06	0.993234	*
OG0011400	1.64072	2.29594e-08	3.39314e-06	0.00676642	N/S
OG0011401	0.359276	1.10664e-07	1.13988e-07	0.970843	*
OG0011401	1.64072	3.32354e-09	1.13988e-07	0.0291569	N/S
OG0011402	0.359276	1.57904e-06	1.58921e-06	0.993603	*
OG0011402	1.64072	1.01656e-08	1.58921e-06	0.00639664	N/S
OG0011404	0.359276	6.45276e-07	6.59923e-07	0.977805	*
OG0011404	1.64072	1.4647e-08	6.59923e-07	0.022195	N/S
OG0011405	0.359276	8.42211e-05	8.43013e-05	0.999048	*
OG0011405	1.64072	8.02336e-08	8.43013e-05	0.000951748	N/S
OG0011406	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011406	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011407	0.359276	9.08061e-07	9.14801e-07	0.992632	*
OG0011407	1.64072	6.74047e-09	9.14801e-07	0.00736824	N/S
OG0011408	0.359276	1.73384e-06	1.74995e-06	0.990796	*
OG0011408	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0011409	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011409	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011410	0.359276	0.000250495	0.00025058	0.999662	*
OG0011410	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011411	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011411	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011413	0.359276	2.0539e-08	2.23988e-08	0.916971	N/S
OG0011413	1.64072	1.85975e-09	2.23988e-08	0.0830292	N/S
OG0011414	0.359276	3.372e-05	3.37656e-05	0.998648	*
OG0011414	1.64072	4.56572e-08	3.37656e-05	0.00135218	N/S
OG0011415	0.359276	1.43519e-06	1.46645e-06	0.978687	*
OG0011415	1.64072	3.12543e-08	1.46645e-06	0.021313	N/S
OG0011416	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011416	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011417	0.359276	3.10992e-07	3.16934e-07	0.981252	*
OG0011417	1.64072	5.94181e-09	3.16934e-07	0.0187478	N/S
OG0011419	0.359276	2.22373e-05	2.22734e-05	0.998377	*
OG0011419	1.64072	3.61571e-08	2.22734e-05	0.00162333	N/S
OG0011420	0.359276	2.94487e-05	2.94876e-05	0.998679	*
OG0011420	1.64072	3.89483e-08	2.94876e-05	0.00132084	N/S
OG0011422	0.359276	4.9936e-06	5.02064e-06	0.994614	*
OG0011422	1.64072	2.70409e-08	5.02064e-06	0.00538595	N/S
OG0011423	0.359276	2.61119e-08	3.09057e-08	0.844887	N/S
OG0011423	1.64072	4.79388e-09	3.09057e-08	0.155113	N/S
OG0011424	0.359276	4.41187e-07	4.50245e-07	0.979883	*
OG0011424	1.64072	9.05752e-09	4.50245e-07	0.0201169	N/S
OG0011425	0.359276	7.08652e-09	8.51424e-09	0.832315	N/S
OG0011425	1.64072	1.42771e-09	8.51424e-09	0.167685	N/S
OG0011426	0.359276	6.02217e-09	8.17812e-09	0.736377	N/S
OG0011426	1.64072	2.15594e-09	8.17812e-09	0.263623	N/S
OG0011427	0.359276	1.22728e-06	1.25923e-06	0.974621	*
OG0011427	1.64072	3.19577e-08	1.25923e-06	0.0253787	N/S
OG0011428	0.359276	3.95281e-07	4.04489e-07	0.977236	*
OG0011428	1.64072	9.20775e-09	4.04489e-07	0.0227639	N/S
OG0011429	0.359276	3.946e-05	3.95036e-05	0.998895	*
OG0011429	1.64072	4.36342e-08	3.95036e-05	0.00110456	N/S
OG0011430	0.359276	2.1042e-07	2.2231e-07	0.946517	N/S
OG0011430	1.64072	1.18898e-08	2.2231e-07	0.0534827	N/S
OG0011432	0.359276	0.000250495	0.00025058	0.999662	*
OG0011432	1.64072	8.47361e-08	0.00025058	0.00033816	N/S
OG0011433	0.359276	1.73384e-06	1.74995e-06	0.990796	*
OG0011433	1.64072	1.61069e-08	1.74995e-06	0.00920423	N/S
OG0011434	0.359276	1.3309e-07	1.37819e-07	0.965689	*
